votes_dem,votes_gop,total_votes,per_dem,per_gop,diff,per_point_diff,state_abbr,county_name,combined_fips,result
67428,126933,203153,0.3319074786,0.6248147948,"59,505",29.29%,PA,York County,42133,R
14532,8910,24691,0.588554534,0.3608602325,"5,622",22.77%,RI,Bristol County,44001,D
37582,38141,79691,0.4715965416,0.4786111355,559,0.70%,RI,Kent County,44003,R
22680,14975,39761,0.5704081889,0.3766253364,"7,705",19.38%,RI,Newport County,44005,D
141597,90321,241818,0.585551944,0.3735081756,"51,276",21.20%,RI,Providence County,44007,D
33511,27074,64160,0.522303616,0.4219763092,"6,437",10.03%,RI,Washington County,44009,D
3712,6742,10724,0.3461395002,0.6286833271,"3,030",28.25%,SC,Abbeville County,45001,R
25426,45981,74773,0.3400425287,0.6149412221,"20,555",27.49%,SC,Aiken County,45003,R
2722,788,3578,0.7607602012,0.220234768,"1,934",54.05%,SC,Allendale County,45005,D
21040,56109,80296,0.2620304872,0.698777025,"35,069",43.67%,SC,Anderson County,45007,R
3886,2197,6195,0.6272800646,0.3546408394,"1,689",27.26%,SC,Bamberg County,45009,D
4395,4888,9479,0.4636565039,0.5156662095,493,5.20%,SC,Barnwell County,45011,R
29577,39986,72770,0.4064449636,0.5494846778,"10,409",14.30%,SC,Beaufort County,45013,R
30492,44223,78919,0.3863708359,0.5603593558,"13,731",17.40%,SC,Berkeley County,45015,R
3569,3785,7553,0.4725274725,0.5011253806,216,2.86%,SC,Calhoun County,45017,R
89048,75233,175850,0.5063861245,0.4278248507,"13,815",7.86%,SC,Charleston County,45019,D
6089,15165,21754,0.2799025467,0.6971131746,"9,076",41.72%,SC,Cherokee County,45021,R
6582,7272,14202,0.4634558513,0.5120405577,690,4.86%,SC,Chester County,45023,R
7125,9576,17128,0.4159855208,0.5590845399,"2,451",14.31%,SC,Chesterfield County,45025,R
7635,7246,15156,0.5037608868,0.478094484,389,2.57%,SC,Clarendon County,45027,D
7616,9083,17231,0.4419940804,0.5271313331,"1,467",8.51%,SC,Colleton County,45029,R
13866,14973,29636,0.4678769065,0.5052301255,"1,107",3.74%,SC,Darlington County,45031,R
5832,5637,11696,0.4986320109,0.4819596443,195,1.67%,SC,Dillon County,45033,D
24010,34932,62463,0.3843875574,0.5592430719,"10,922",17.49%,SC,Dorchester County,45035,R
4491,6842,11644,0.385692202,0.5875987633,"2,351",20.19%,SC,Edgefield County,45037,R
6936,4024,11252,0.6164237469,0.3576253111,"2,912",25.88%,SC,Fairfield County,45039,D
26630,29498,57770,0.4609658993,0.5106110438,"2,868",4.96%,SC,Florence County,45041,R
13234,17334,31519,0.419873727,0.549953996,"4,100",13.01%,SC,Georgetown County,45043,R
73338,125595,211572,0.3466337701,0.5936277012,"52,257",24.70%,SC,Greenville County,45045,R
10633,16881,28600,0.3717832168,0.5902447552,"6,248",21.85%,SC,Greenwood County,45047,R
5163,3483,8794,0.5871048442,0.3960654992,"1,680",19.10%,SC,Hampton County,45049,D
36731,83819,124503,0.2950210035,0.6732287575,"47,088",37.82%,SC,Horry County,45051,R
7789,6100,14216,0.5479037704,0.4290939786,"1,689",11.88%,SC,Jasper County,45053,D
10293,17464,28875,0.3564675325,0.6048138528,"7,171",24.83%,SC,Kershaw County,45055,R
13718,23598,38717,0.3543146421,0.609499703,"9,880",25.52%,SC,Lancaster County,45057,R
8845,16770,26474,0.3341013825,0.6334516884,"7,925",29.94%,SC,Laurens County,45059,R
5170,2789,8110,0.6374845869,0.3438964242,"2,381",29.36%,SC,Lee County,45061,D
35143,79866,121829,0.2884616963,0.6555582004,"44,723",36.71%,SC,Lexington County,45063,R
8522,5434,14217,0.5994232257,0.3822184708,"3,088",21.72%,SC,Marion County,45067,D
5928,4257,10353,0.5725876558,0.4111851637,"1,671",16.14%,SC,Marlboro County,45069,D
2479,2651,5215,0.4753595398,0.5083413231,172,3.30%,SC,McCormick County,45065,R
6212,10011,16795,0.3698719857,0.596070259,"3,799",22.62%,SC,Newberry County,45071,R
7979,24096,33530,0.2379660006,0.7186400239,"16,117",48.07%,SC,Oconee County,45073,R
26258,11909,38824,0.6763342263,0.3067432516,"14,349",36.96%,SC,Orangeburg County,45075,D
10327,36096,48871,0.2113114117,0.7385975323,"25,769",52.73%,SC,Pickens County,45077,R
108401,52753,169400,0.6399114522,0.3114108619,"55,648",32.85%,SC,Richland County,45079,D
2809,5525,8559,0.3281925459,0.6455193364,"2,716",31.73%,SC,Saluda County,45081,R
39888,76101,120793,0.3302178106,0.6300116729,"36,213",29.98%,SC,Spartanburg County,45083,R
24024,18733,44048,0.5454050127,0.4252860516,"5,291",12.01%,SC,Sumter County,45085,D
4727,7058,12087,0.391081327,0.5839331513,"2,331",19.29%,SC,Union County,45087,R
9949,4863,15049,0.6611070503,0.323144395,"5,086",33.80%,SC,Williamsburg County,45089,D
41230,66245,113425,0.3635001102,0.5840423187,"25,015",22.05%,SC,York County,45091,R
340,974,1407,0.2416488984,0.6922530206,634,45.06%,SD,Aurora County,46003,R
1912,4455,6772,0.2823390431,0.6578558771,"2,543",37.55%,SD,Beadle County,46005,R
412,666,1149,0.3585726719,0.5796344648,254,22.11%,SD,Bennett County,46007,R
704,2105,2974,0.2367182246,0.7078009415,"1,401",47.11%,SD,Bon Homme County,46009,R
4879,6748,12680,0.3847791798,0.5321766562,"1,869",14.74%,SD,Brookings County,46011,R
5452,9613,16113,0.3383603302,0.5965990194,"4,161",25.82%,SD,Brown County,46013,R
571,1565,2288,0.2495629371,0.6840034965,994,43.44%,SD,Brule County,46015,R
296,171,490,0.6040816327,0.3489795918,125,25.51%,SD,Buffalo County,46017,D
693,3355,4346,0.1594569719,0.7719742292,"2,662",61.25%,SD,Butte County,46019,R
105,704,831,0.1263537906,0.8471720818,599,72.08%,SD,Campbell County,46021,R
935,2382,3433,0.2723565395,0.6938537722,"1,447",42.15%,SD,Charles Mix County,46023,R
398,1139,1657,0.2401931201,0.6873868437,741,44.72%,SD,Clark County,46025,R
2608,2109,5069,0.5144999014,0.4160583942,499,9.84%,SD,Clay County,46027,D
3174,7764,11669,0.2720027423,0.6653526438,"4,590",39.33%,SD,Codington County,46029,R
535,588,1175,0.4553191489,0.5004255319,53,4.51%,SD,Corson County,46031,R
1120,3290,4716,0.2374893978,0.697625106,"2,170",46.01%,SD,Custer County,46033,R
2355,5157,7952,0.2961519115,0.6485160966,"2,802",35.24%,SD,Davison County,46035,R
974,1627,2747,0.3545686203,0.59228249,653,23.77%,SD,Day County,46037,R
570,1366,2080,0.2740384615,0.6567307692,796,38.27%,SD,Deuel County,46039,R
887,723,1707,0.5196250732,0.4235500879,164,9.61%,SD,Dewey County,46041,D
214,1338,1605,0.1333333333,0.8336448598,"1,124",70.03%,SD,Douglas County,46043,R
380,1433,1918,0.1981230448,0.7471324296,"1,053",54.90%,SD,Edmunds County,46045,R
821,2511,3563,0.2304238002,0.7047431939,"1,690",47.43%,SD,Fall River County,46047,R
204,858,1118,0.1824686941,0.7674418605,654,58.50%,SD,Faulk County,46049,R
970,2381,3562,0.272318922,0.668444694,"1,411",39.61%,SD,Grant County,46051,R
391,1600,2091,0.1869918699,0.7651841224,"1,209",57.82%,SD,Gregory County,46053,R
77,936,1044,0.07375478927,0.8965517241,859,82.28%,SD,Haakon County,46055,R
555,2051,2762,0.2009413469,0.7425778421,"1,496",54.16%,SD,Hamlin County,46057,R
334,1391,1818,0.1837183718,0.7651265127,"1,057",58.14%,SD,Hand County,46059,R
424,1497,2006,0.2113659023,0.7462612164,"1,073",53.49%,SD,Hanson County,46061,R
38,694,769,0.04941482445,0.9024707412,656,85.31%,SD,Harding County,46063,R
2449,5174,8173,0.2996451731,0.6330600759,"2,725",33.34%,SD,Hughes County,46065,R
692,2517,3365,0.2056463596,0.7479940565,"1,825",54.23%,SD,Hutchinson County,46067,R
125,543,690,0.1811594203,0.7869565217,418,60.58%,SD,Hyde County,46069,R
323,722,1095,0.294977169,0.6593607306,399,36.44%,SD,Jackson County,46071,R
264,648,967,0.2730093071,0.6701137539,384,39.71%,SD,Jerauld County,46073,R
69,450,558,0.123655914,0.8064516129,381,68.28%,SD,Jones County,46075,R
703,1680,2551,0.2755782046,0.6585652685,977,38.30%,SD,Kingsbury County,46077,R
2314,4038,6786,0.3409961686,0.5950486295,"1,724",25.41%,SD,Lake County,46079,R
3356,7411,11842,0.2833980747,0.6258233407,"4,055",34.24%,SD,Lawrence County,46081,R
8076,15499,25231,0.3200824383,0.6142840157,"7,423",29.42%,SD,Lincoln County,46083,R
369,977,1421,0.2596762843,0.6875439831,608,42.79%,SD,Lyman County,46085,R
754,1056,1947,0.3872624551,0.5423728814,302,15.51%,SD,Marshall County,46091,R
623,1794,2587,0.240819482,0.6934673367,"1,171",45.26%,SD,McCook County,46087,R
192,892,1137,0.1688654354,0.7845206684,700,61.57%,SD,McPherson County,46089,R
2223,8441,11621,0.1912916272,0.7263574563,"6,218",53.51%,SD,Meade County,46093,R
238,402,683,0.3484626647,0.588579795,164,24.01%,SD,Mellette County,46095,R
281,706,1064,0.2640977444,0.6635338346,425,39.94%,SD,Miner County,46097,R
30610,42043,78263,0.3911171307,0.5372014873,"11,433",14.61%,SD,Minnehaha County,46099,R
1042,1729,2930,0.3556313993,0.5901023891,687,23.45%,SD,Moody County,46101,R
2504,241,2896,0.864640884,0.08321823204,"2,263",78.14%,SD,Oglala County,46113,D
14074,29804,47741,0.2947990197,0.6242852056,"15,730",32.95%,SD,Pennington County,46103,R
188,1333,1606,0.1170610212,0.8300124533,"1,145",71.30%,SD,Perkins County,46105,R
215,1069,1335,0.1610486891,0.8007490637,854,63.97%,SD,Potter County,46107,R
1539,2142,3886,0.3960370561,0.5512094699,603,15.52%,SD,Roberts County,46109,R
241,819,1123,0.21460374,0.7292965272,578,51.47%,SD,Sanborn County,46111,R
919,1854,2951,0.3114198577,0.6282616062,935,31.68%,SD,Spink County,46115,R
329,1148,1567,0.2099553287,0.732610083,819,52.27%,SD,Stanley County,46117,R
137,679,861,0.1591173055,0.7886178862,542,62.95%,SD,Sully County,46119,R
1505,487,2125,0.7082352941,0.2291764706,"1,018",47.91%,SD,Todd County,46121,D
462,2069,2630,0.1756653992,0.7866920152,"1,607",61.10%,SD,Tripp County,46123,R
961,2937,4150,0.2315662651,0.7077108434,"1,976",47.61%,SD,Turner County,46125,R
2227,5288,7895,0.2820772641,0.669791007,"3,061",38.77%,SD,Union County,46127,R
457,1896,2477,0.1844973759,0.765442067,"1,439",58.09%,SD,Walworth County,46129,R
3301,5654,9616,0.34328203,0.5879783694,"2,353",24.47%,SD,Yankton County,46135,R
352,368,766,0.4595300261,0.4804177546,16,2.09%,SD,Ziebach County,46137,R
9010,19201,29723,0.3031322545,0.6459980486,"10,191",34.29%,TN,Anderson County,47001,R
3384,11455,15300,0.2211764706,0.7486928105,"8,071",52.75%,TN,Bedford County,47003,R
1474,4715,6322,0.2331540652,0.7458082885,"3,241",51.27%,TN,Benton County,47005,R
896,3621,4650,0.192688172,0.7787096774,"2,725",58.60%,TN,Bledsoe County,47007,R
12085,37385,51849,0.2330806766,0.7210360856,"25,300",48.80%,TN,Blount County,47009,R
7070,29761,38392,0.1841529485,0.7751875391,"22,691",59.10%,TN,Bradley County,47011,R
2248,9860,12504,0.1797824696,0.7885476647,"7,612",60.88%,TN,Campbell County,47013,R
1126,4006,5299,0.2124929232,0.7559916965,"2,880",54.35%,TN,Cannon County,47015,R
2323,7731,10333,0.2248137037,0.7481854253,"5,408",52.34%,TN,Carroll County,47017,R
3453,16897,20993,0.1644833992,0.8048873434,"13,444",64.04%,TN,Carter County,47019,R
3877,11295,15823,0.2450230677,0.7138342919,"7,418",46.88%,TN,Cheatham County,47021,R
902,3827,4850,0.1859793814,0.7890721649,"2,925",60.31%,TN,Chester County,47023,R
1831,8589,10706,0.1710255931,0.8022604147,"6,758",63.12%,TN,Claiborne County,47025,R
707,2140,2919,0.242206235,0.7331277835,"1,433",49.09%,TN,Clay County,47027,R
1980,9791,12108,0.1635282458,0.8086389164,"7,811",64.51%,TN,Cocke County,47029,R
4741,14409,19895,0.2383010807,0.7242523247,"9,668",48.60%,TN,Coffee County,47031,R
1302,3977,5386,0.2417378388,0.7383958411,"2,675",49.67%,TN,Crockett County,47033,R
5202,20410,26298,0.1978097194,0.7761046467,"15,208",57.83%,TN,Cumberland County,47035,R
148473,84365,246199,0.6030609385,0.342669954,"64,108",26.04%,TN,Davidson County,47037,D
894,3580,4577,0.1953244483,0.7821717282,"2,686",58.68%,TN,Decatur County,47039,R
1566,5164,6940,0.225648415,0.744092219,"3,598",51.84%,TN,DeKalb County,47041,R
4718,13213,18619,0.2533970675,0.7096514313,"8,495",45.63%,TN,Dickson County,47043,R
2815,10175,13290,0.2118133935,0.765613243,"7,360",55.38%,TN,Dyer County,47045,R
5865,13046,19306,0.3037915674,0.675748472,"7,181",37.20%,TN,Fayette County,47047,R
1100,6032,7311,0.1504582137,0.8250581316,"4,932",67.46%,TN,Fentress County,47049,R
4372,11526,16363,0.2671881684,0.7043940598,"7,154",43.72%,TN,Franklin County,47051,R
5255,13779,19484,0.2697084788,0.7071956477,"8,524",43.75%,TN,Gibson County,47053,R
2915,7964,11120,0.2621402878,0.7161870504,"5,049",45.40%,TN,Giles County,47055,R
1154,6618,7985,0.1445209768,0.8288040075,"5,464",68.43%,TN,Grainger County,47057,R
4211,18538,23491,0.1792601422,0.7891532928,"14,327",60.99%,TN,Greene County,47059,R
998,3626,4750,0.2101052632,0.7633684211,"2,628",55.33%,TN,Grundy County,47061,R
4075,15839,20579,0.1980173964,0.7696681083,"11,764",57.17%,TN,Hamblen County,47063,R
55260,78661,141088,0.3916704468,0.5575314697,"23,401",16.59%,TN,Hamilton County,47065,R
322,1842,2229,0.1444593988,0.8263795424,"1,520",68.19%,TN,Hancock County,47067,R
4174,4912,9242,0.4516338455,0.5314866912,738,7.99%,TN,Hardeman County,47069,R
1622,8012,9949,0.1630314604,0.805307066,"6,390",64.23%,TN,Hardin County,47071,R
3502,16611,20694,0.1692277955,0.8026964337,"13,109",63.35%,TN,Hawkins County,47073,R
3704,3010,6824,0.5427901524,0.4410902696,694,10.17%,TN,Haywood County,47075,D
1796,8118,10172,0.1765631144,0.798073142,"6,322",62.15%,TN,Henderson County,47077,R
3061,9483,12887,0.2375261892,0.7358578412,"6,422",49.83%,TN,Henry County,47079,R
1823,5685,7762,0.2348621489,0.7324143262,"3,862",49.76%,TN,Hickman County,47081,R
865,2180,3165,0.2733017378,0.6887835703,"1,315",41.55%,TN,Houston County,47083,R
1967,4928,7139,0.2755287855,0.6902927581,"2,961",41.48%,TN,Humphreys County,47085,R
1129,3229,4447,0.2538790196,0.7261074882,"2,100",47.22%,TN,Jackson County,47087,R
3490,14760,18994,0.1837422344,0.7770875013,"11,270",59.33%,TN,Jefferson County,47089,R
988,5400,6556,0.1507016473,0.8236729713,"4,412",67.30%,TN,Johnson County,47091,R
62861,105724,179266,0.3506576819,0.5897604677,"42,863",23.91%,TN,Knox County,47093,R
577,1357,1970,0.292893401,0.6888324873,780,39.59%,TN,Lake County,47095,R
3656,4884,8678,0.4212952293,0.5628024891,"1,228",14.15%,TN,Lauderdale County,47097,R
2821,12419,15658,0.1801634947,0.7931408864,"9,598",61.30%,TN,Lawrence County,47099,R
890,3579,4601,0.1934362095,0.7778743751,"2,689",58.44%,TN,Lewis County,47101,R
2550,10375,13270,0.1921627732,0.781838734,"7,825",58.97%,TN,Lincoln County,47103,R
4916,17588,23304,0.2109509097,0.7547202197,"12,672",54.38%,TN,Loudon County,47105,R
1071,6260,7490,0.1429906542,0.8357810414,"5,189",69.28%,TN,Macon County,47111,R
15438,21321,37764,0.4088020337,0.5645853194,"5,883",15.58%,TN,Madison County,47113,R
2829,7680,10832,0.2611706056,0.7090103397,"4,851",44.78%,TN,Marion County,47115,R
2848,8167,11402,0.2497807402,0.716277846,"5,319",46.65%,TN,Marshall County,47117,R
10026,23781,35068,0.2859016767,0.6781396145,"13,755",39.22%,TN,Maury County,47119,R
3507,14673,18694,0.1876002996,0.7849042474,"11,166",59.73%,TN,McMinn County,47107,R
1847,7839,10035,0.1840558047,0.7811659193,"5,992",59.71%,TN,McNairy County,47109,R
856,3337,4311,0.1985618186,0.7740663419,"2,481",57.55%,TN,Meigs County,47121,R
3184,13361,17050,0.186744868,0.7836363636,"10,177",59.69%,TN,Monroe County,47123,R
21686,32320,57278,0.3786095883,0.5642655121,"10,634",18.57%,TN,Montgomery County,47125,R
496,2325,2926,0.1695146958,0.7946001367,"1,829",62.51%,TN,Moore County,47127,R
1053,5429,6664,0.1580132053,0.8146758703,"4,376",65.67%,TN,Morgan County,47129,R
2425,9525,12223,0.1983964657,0.779268592,"7,100",58.09%,TN,Obion County,47131,R
1943,6055,8195,0.2370957901,0.7388651617,"4,112",50.18%,TN,Overton County,47133,R
597,2167,2855,0.2091068301,0.7590192644,"1,570",54.99%,TN,Perry County,47135,R
536,2019,2609,0.2054426984,0.7738597164,"1,483",56.84%,TN,Pickett County,47137,R
1252,5097,6520,0.1920245399,0.7817484663,"3,845",58.97%,TN,Polk County,47139,R
6847,18981,26958,0.2539876845,0.7040952593,"12,134",45.01%,TN,Putnam County,47141,R
1942,8650,10946,0.1774164078,0.7902430111,"6,708",61.28%,TN,Rhea County,47143,R
4833,15863,21580,0.2239573679,0.7350787766,"11,030",51.11%,TN,Roane County,47145,R
6634,19393,27042,0.2453220916,0.7171437024,"12,759",47.18%,TN,Robertson County,47147,R
36627,64428,106518,0.3438573762,0.6048555174,"27,801",26.10%,TN,Rutherford County,47149,R
934,6044,7123,0.1311245262,0.8485188825,"5,110",71.74%,TN,Scott County,47151,R
1051,4434,5667,0.1854596788,0.7824245633,"3,383",59.70%,TN,Sequatchie County,47153,R
6293,28610,36180,0.1739358762,0.7907683803,"22,317",61.68%,TN,Sevier County,47155,R
206640,114948,331861,0.6226703349,0.3463739337,"91,692",27.63%,TN,Shelby County,47157,D
1688,5485,7410,0.2278002699,0.7402159244,"3,797",51.24%,TN,Smith County,47159,R
1222,3864,5283,0.231307969,0.7314026122,"2,642",50.01%,TN,Stewart County,47161,R
11910,45577,59860,0.1989642499,0.7613932509,"33,667",56.24%,TN,Sullivan County,47163,R
18153,50105,71080,0.2553882949,0.7049099606,"31,952",44.95%,TN,Sumner County,47165,R
5779,16893,23372,0.2472616806,0.7227879514,"11,114",47.55%,TN,Tipton County,47167,R
943,2099,3142,0.3001273074,0.6680458307,"1,156",36.79%,TN,Trousdale County,47169,R
1260,5666,7166,0.1758303098,0.7906782026,"4,406",61.48%,TN,Unicoi County,47171,R
1010,5024,6204,0.1627981947,0.8098001289,"4,014",64.70%,TN,Union County,47173,R
539,1820,2417,0.2230037236,0.7529995863,"1,281",53.00%,TN,Van Buren County,47175,R
3535,9535,13565,0.260597125,0.7029119056,"6,000",44.23%,TN,Warren County,47177,R
13003,34179,49411,0.2631600251,0.6917285625,"21,176",42.86%,TN,Washington County,47179,R
717,5034,5842,0.1227319411,0.8616912016,"4,317",73.90%,TN,Wayne County,47181,R
2770,9001,12127,0.2284159314,0.7422280861,"6,231",51.38%,TN,Weakley County,47183,R
1842,7657,9776,0.1884206219,0.7832446809,"5,815",59.48%,TN,White County,47185,R
30992,68160,104700,0.2960076409,0.6510028653,"37,168",35.50%,TN,Williamson County,47187,R
14356,39304,56286,0.2550545429,0.6982908716,"24,948",44.32%,TN,Wilson County,47189,R
3358,13165,16887,0.1988511873,0.7795937704,"9,807",58.07%,TX,Anderson County,48001,R
836,3925,4926,0.1697117337,0.7967925294,"3,089",62.71%,TX,Andrews County,48003,R
7538,21666,29870,0.2523602277,0.7253431537,"14,128",47.30%,TX,Angelina County,48005,R
2458,7730,10467,0.2348332856,0.7385115124,"5,272",50.37%,TX,Aransas County,48007,R
394,3785,4269,0.09229327711,0.8866245022,"3,391",79.43%,TX,Archer County,48009,R
70,924,1017,0.06882989184,0.9085545723,854,83.97%,TX,Armstrong County,48011,R
4635,8598,13605,0.3406835722,0.6319735391,"3,963",29.13%,TX,Atascosa County,48013,R
2319,9637,12255,0.1892288862,0.786372909,"7,318",59.71%,TX,Austin County,48015,R
397,1343,1784,0.2225336323,0.7528026906,946,53.03%,TX,Bailey County,48017,R
1726,8159,10213,0.1690002937,0.7988837756,"6,433",62.99%,TX,Bandera County,48019,R
10555,16314,28250,0.3736283186,0.5774867257,"5,759",20.39%,TX,Bastrop County,48021,R
191,1267,1492,0.1280160858,0.8491957105,"1,076",72.12%,TX,Baylor County,48023,R
3443,4743,8458,0.4070702294,0.5607708678,"1,300",15.37%,TX,Bee County,48025,R
37608,51780,93999,0.4000893627,0.550856924,"14,172",15.08%,TX,Bell County,48027,R
319191,240161,586038,0.5446592201,0.4098044837,"79,030",13.49%,TX,Bexar County,48029,D
1244,4212,5669,0.2194390545,0.7429881813,"2,968",52.35%,TX,Blanco County,48031,R
31,330,365,0.08493150685,0.904109589,299,81.92%,TX,Borden County,48033,R
1277,6325,7797,0.1637809414,0.8112094395,"5,048",64.74%,TX,Bosque County,48035,R
8831,24913,34470,0.2561937917,0.7227444154,"16,082",46.66%,TX,Bowie County,48037,R
43075,72653,120296,0.3580750815,0.6039519186,"29,578",24.59%,TX,Brazoria County,48039,R
23041,38662,66036,0.3489157429,0.5854685323,"15,621",23.66%,TX,Brazos County,48041,R
1869,2073,4226,0.4422621865,0.4905347847,204,4.83%,TX,Brewster County,48043,R
91,625,734,0.1239782016,0.8514986376,534,72.75%,TX,Briscoe County,48045,R
1937,613,2596,0.7461479199,0.2361325116,"1,324",51.00%,TX,Brooks County,48047,D
1621,12010,13949,0.1162090472,0.8609936196,"10,389",74.48%,TX,Brown County,48049,R
1491,5316,6945,0.2146868251,0.7654427646,"3,825",55.08%,TX,Burleson County,48051,R
3785,14595,19046,0.198729392,0.7663026357,"10,810",56.76%,TX,Burnet County,48053,R
4663,6516,11709,0.3982406696,0.5564950038,"1,853",15.83%,TX,Caldwell County,48055,R
2118,4638,6957,0.3044415696,0.6666666667,"2,520",36.22%,TX,Calhoun County,48057,R
568,4858,5556,0.1022318215,0.8743700504,"4,290",77.21%,TX,Callahan County,48059,R
59319,29432,91804,0.646148316,0.3205960525,"29,887",32.56%,TX,Cameron County,48061,D
1260,3201,4542,0.2774108322,0.7047556143,"1,941",42.73%,TX,Camp County,48063,R
249,2617,2945,0.08455008489,0.8886247878,"2,368",80.41%,TX,Carson County,48065,R
2250,9182,11606,0.1938652421,0.7911425125,"6,932",59.73%,TX,Cass County,48067,R
526,1413,1996,0.2635270541,0.7079158317,887,44.44%,TX,Castro County,48069,R
2939,13278,16661,0.176399976,0.7969509633,"10,339",62.06%,TX,Chambers County,48071,R
3466,12896,16701,0.2075324831,0.7721693312,"9,430",56.46%,TX,Cherokee County,48073,R
253,1802,2084,0.1214011516,0.8646833013,"1,549",74.33%,TX,Childress County,48075,R
536,4376,5011,0.1069646777,0.8732787867,"3,840",76.63%,TX,Clay County,48077,R
190,679,901,0.2108768036,0.7536071032,489,54.27%,TX,Cochran County,48079,R
140,1265,1423,0.09838369642,0.8889669712,"1,125",79.06%,TX,Coke County,48081,R
387,3177,3635,0.1064649243,0.874002751,"2,790",76.75%,TX,Coleman County,48083,R
139837,200395,356545,0.392200143,0.5620468665,"60,558",16.98%,TX,Collin County,48085,R
145,983,1154,0.1256499133,0.8518197574,838,72.62%,TX,Collingsworth County,48087,R
1977,6323,8480,0.2331367925,0.7456367925,"4,346",51.25%,TX,Colorado County,48089,R
14166,44996,61567,0.2300907954,0.7308460701,"30,830",50.08%,TX,Comal County,48091,R
788,4300,5208,0.1513056836,0.8256528418,"3,512",67.43%,TX,Comanche County,48093,R
148,885,1067,0.1387066542,0.8294283037,737,69.07%,TX,Concho County,48095,R
2345,13174,15894,0.1475399522,0.8288662388,"10,829",68.13%,TX,Cooke County,48097,R
5057,12212,18127,0.278976113,0.6736911789,"7,155",39.47%,TX,Coryell County,48099,R
84,486,583,0.1440823328,0.833619211,402,68.95%,TX,Cottle County,48101,R
299,1047,1381,0.2165097755,0.7581462708,748,54.16%,TX,Crane County,48103,R
372,980,1395,0.2666666667,0.7025089606,608,43.58%,TX,Crockett County,48105,R
468,1180,1712,0.273364486,0.6892523364,712,41.59%,TX,Crosby County,48107,R
454,280,762,0.5958005249,0.3674540682,174,22.83%,TX,Culberson County,48109,D
222,1258,1535,0.1446254072,0.8195439739,"1,036",67.49%,TX,Dallam County,48111,R
458845,261865,750649,0.6112643859,0.3488514605,"196,980",26.24%,TX,Dallas County,48113,D
835,2636,3562,0.2344188658,0.7400336889,"1,801",50.56%,TX,Dawson County,48115,R
1185,2911,4201,0.2820756963,0.6929302547,"1,726",41.09%,TX,Deaf Smith County,48117,R
400,1836,2279,0.175515577,0.8056164985,"1,436",63.01%,TX,Delta County,48119,R
110000,169175,293287,0.3750592423,0.5768240665,"59,175",20.18%,TX,Denton County,48121,R
1161,5510,6822,0.1701846966,0.807681032,"4,349",63.75%,TX,DeWitt County,48123,R
128,755,909,0.1408140814,0.8305830583,627,68.98%,TX,Dickens County,48125,R
2173,974,3225,0.6737984496,0.3020155039,"1,199",37.18%,TX,Dimmit County,48127,D
190,1225,1460,0.1301369863,0.8390410959,"1,035",70.89%,TX,Donley County,48129,R
2783,1316,4159,0.6691512383,0.3164222169,"1,467",35.27%,TX,Duval County,48131,D
776,6008,6935,0.1118961788,0.8663302091,"5,232",75.44%,TX,Eastland County,48133,R
10225,24976,36373,0.2811151129,0.6866631842,"14,751",40.55%,TX,Ector County,48135,R
302,741,1065,0.2835680751,0.6957746479,439,41.22%,TX,Edwards County,48137,R
16197,44807,63064,0.256834327,0.710500444,"28,610",45.37%,TX,Ellis County,48139,R
145509,54567,210458,0.6913921067,0.2592773855,"90,942",43.21%,TX,El Paso County,48141,D
2159,11205,13810,0.1563359884,0.8113685735,"9,046",65.50%,TX,Erath County,48143,R
1682,3438,5232,0.3214831804,0.6571100917,"1,756",33.56%,TX,Falls County,48145,R
2123,9536,11972,0.1773304377,0.7965252255,"7,413",61.92%,TX,Fannin County,48147,R
2127,8648,11029,0.1928551999,0.7841146069,"6,521",59.13%,TX,Fayette County,48149,R
403,1265,1722,0.2340301974,0.7346109175,862,50.06%,TX,Fisher County,48151,R
435,1473,1958,0.222165475,0.7522982635,"1,038",53.01%,TX,Floyd County,48153,R
113,383,511,0.2211350294,0.7495107632,270,52.84%,TX,Foard County,48155,R
134475,117212,260367,0.5164825035,0.4501799383,"17,263",6.63%,TX,Fort Bend County,48157,D
665,3583,4356,0.1526629936,0.822543618,"2,918",66.99%,TX,Franklin County,48159,R
1461,5995,7608,0.1920347003,0.7879863302,"4,534",59.60%,TX,Freestone County,48161,R
1401,1232,2683,0.5221766679,0.4591874767,169,6.30%,TX,Frio County,48163,D
597,3907,4609,0.129529182,0.8476893035,"3,310",71.82%,TX,Gaines County,48165,R
45503,73566,123994,0.3669774344,0.5933029018,"28,063",22.63%,TX,Galveston County,48167,R
224,1223,1475,0.1518644068,0.8291525424,999,67.73%,TX,Garza County,48169,R
2286,10445,13123,0.174197973,0.7959308085,"8,159",62.17%,TX,Gillespie County,48171,R
34,553,602,0.05647840532,0.9186046512,519,86.21%,TX,Glasscock County,48173,R
973,2618,3713,0.2620522489,0.7050902235,"1,645",44.30%,TX,Goliad County,48175,R
1567,4580,6304,0.248572335,0.7265228426,"3,013",47.80%,TX,Gonzales County,48177,R
699,6495,7360,0.09497282609,0.8824728261,"5,796",78.75%,TX,Gray County,48179,R
10276,35274,47068,0.2183224271,0.7494263619,"24,998",53.11%,TX,Grayson County,48181,R
11623,28693,41365,0.2809863411,0.6936540554,"17,070",41.27%,TX,Gregg County,48183,R
